OBJECTID,GEOID,CNTY_FIPS,COUSUBFP,WARDID,WARD_FIPS,SUPERID,SUPER_FIPS,ALDERID,ALDER_FIPS,CNTY_NAME,MCD_NAME,MCD_FIPS,CONTACT,DATE_SUB,CTV,NOTES,SCHOOLID,DOA,DOR,DOT,FIPS6,FIPS5,FIPS_Place,Change,Date
136,5501129225,55011,29225, , , , , , ,BUFFALO,GILMANTON,5501129225,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6014,6014,6014,011055,29225,5501129225, ,
137,5501129375,55011,29375, , , , , , ,BUFFALO,GLENCOE,5501129375,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6016,6016,6016,011060,29375,5501129375, ,
138,5501144300,55011,44300, , , , , , ,BUFFALO,LINCOLN,5501144300,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6018,6018,6018,011065,44300,5501144300, ,
139,5501150075,55011,50075, , , , , , ,BUFFALO,MAXVILLE,5501150075,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6020,6020,6020,011070,50075,5501150075, ,
140,5501152175,55011,52175, , , , , , ,BUFFALO,MILTON,5501152175,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6022,6022,6022,011075,52175,5501152175, ,
141,5501153450,55011,53450, , , , , , ,BUFFALO,MODENA,5501153450,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6024,6024,6024,011080,53450,5501153450, ,
142,5501153600,55011,53600, , , , , , ,BUFFALO,Mondovi,5501153600,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,C, , ,6251,6251,6251,011085,53600,5501153600, ,
143,5501153625,55011,53625, , , , , , ,BUFFALO,MONDOVI,5501153625,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6026,6026,6026,011090,53625,5501153625, ,
144,5501153850,55011,53850, , , , , , ,BUFFALO,MONTANA,5501153850,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6028,6028,6028,011095,53850,5501153850, ,
145,5501155450,55011,55450, , , , , , ,BUFFALO,NAPLES,5501155450,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6030,6030,6030,011100,55450,5501155450, ,
146,5501155950,55011,55950, , , , , , ,BUFFALO,Nelson,5501155950,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,V, , ,6154,6154,6154,011107,55950,5501155950, ,
147,5501155975,55011,55975, , , , , , ,BUFFALO,NELSON,5501155975,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6032,6032,6032,011105,55975,5501155975, ,
148,5501184325,55011,84325, , , , , , ,BUFFALO,WAUMANDEE,5501184325,jason.poser@co.buffalo.wi.us,7/13/2016 7:28:29 AM,T, , ,6034,6034,6034,011110,84325,5501184325, ,
149,5501301900,55013,01900, , , , , , ,BURNETT,ANDERSON,5501301900,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7002,7002,7002,013005,1900,5501301900, ,
150,5501308025,55013,08025, , , , , , ,BURNETT,BLAINE,5501308025,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7004,7004,7004,013010,8025,5501308025, ,
151,5501318750,55013,18750, , , , , , ,BURNETT,DANIELS,5501318750,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7006,7006,7006,013015,18750,5501318750, ,
152,5501319925,55013,19925, , , , , , ,BURNETT,DEWEY,5501319925,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7008,7008,7008,013020,19925,5501319925, ,
153,5501330450,55013,30450, , , , , , ,BURNETT,Grantsburg,5501330450,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,V, , ,7131,7131,7131,013030,30450,5501330450, ,
154,5501330475,55013,30475, , , , , , ,BURNETT,GRANTSBURG,5501330475,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7010,7010,7010,013025,30475,5501330475, ,
155,5501337650,55013,37650, , , , , , ,BURNETT,JACKSON,5501337650,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7012,7012,7012,013035,37650,5501337650, ,
156,5501340975,55013,40975, , , , , , ,BURNETT,LA FOLLETTE,5501340975,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7014,7014,7014,013040,40975,5501340975, ,
157,5501344325,55013,44325, , , , , , ,BURNETT,LINCOLN,5501344325,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7016,7016,7016,013045,44325,5501344325, ,
158,5501350650,55013,50650, , , , , , ,BURNETT,MEENON,5501350650,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7018,7018,7018,013050,50650,5501350650, ,
159,5501359075,55013,59075, , , , , , ,BURNETT,OAKLAND,5501359075,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7020,7020,7020,013055,59075,5501359075, ,
160,5501369325,55013,69325, , , , , , ,BURNETT,ROOSEVELT,5501369325,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7022,7022,7022,013060,69325,5501369325, ,
161,5501370225,55013,70225, , , , , , ,BURNETT,RUSK,5501370225,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7024,7024,7024,013065,70225,5501370225, ,
162,5501371450,55013,71450, , , , , , ,BURNETT,SAND LAKE,5501371450,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7026,7026,7026,013070,71450,5501371450, ,
163,5501372225,55013,72225, , , , , , ,BURNETT,SCOTT,5501372225,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7028,7028,7028,013075,72225,5501372225, ,
164,5501374175,55013,74175, , , , , , ,BURNETT,Siren,5501374175,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,V, , ,7181,7181,7181,013085,74175,5501374175, ,
165,5501374200,55013,74200, , , , , , ,BURNETT,SIREN,5501374200,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7030,7030,7030,013080,74200,5501374200, ,
166,5501378775,55013,78775, , , , , , ,BURNETT,SWISS,5501378775,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7032,7032,7032,013090,78775,5501378775, ,
167,5501380375,55013,80375, , , , , , ,BURNETT,TRADE LAKE,5501380375,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7034,7034,7034,013095,80375,5501380375, ,
168,5501381500,55013,81500, , , , , , ,BURNETT,UNION,5501381500,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7036,7036,7036,013100,81500,5501381500, ,
169,5501384975,55013,84975, , , , , , ,BURNETT,WEBB LAKE,5501384975,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7038,7038,7038,013105,84975,5501384975, ,
170,5501385025,55013,85025, , , , , , ,BURNETT,Webster,5501385025,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,V, , ,7191,7191,7191,013110,85025,5501385025, ,
171,5501385850,55013,85850, , , , , , ,BURNETT,WEST MARSHLAND,5501385850,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7040,7040,7040,013115,85850,5501385850, ,
172,5501388900,55013,88900, , , , , , ,BURNETT,WOOD RIVER,5501388900,tklatt@burnettcounty.org,7/7/2016 8:51:58 AM,T, , ,7042,7042,7042,013120,88900,5501388900, ,
173,5501502375,55015,02375, , , , , , ,CALUMET,Appleton,5501502375,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,C, , ,8201,8201,8201,015005,2375,5501502375, ,
174,5501509725,55015,09725, , , , , , ,CALUMET,Brillion,5501509725,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,C, , ,8206,8206,8206,015010,9725,5501509725, ,
175,5501509750,55015,09750, , , , , , ,CALUMET,BRILLION,5501509750,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8002,8002,8002,015015,9750,5501509750, ,
176,5501510350,55015,10350, , , , , , ,CALUMET,BROTHERTOWN,5501510350,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8004,8004,8004,015020,10350,5501510350, ,
177,5501514000,55015,14000, , , , , , ,CALUMET,CHARLESTOWN,5501514000,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8006,8006,8006,015025,14000,5501514000, ,
178,5501514475,55015,14475, , , , , , ,CALUMET,Chilton,5501514475,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,C, , ,8211,8211,8211,015030,14475,5501514475, ,
179,5501514500,55015,14500, , , , , , ,CALUMET,CHILTON,5501514500,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8008,8008,8008,015035,14500,5501514500, ,
180,5501532790,55015,32790, , , , , , ,CALUMET,Harrison,5501532790,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,V, , ,8131,8131,8131, ,32790,5501532790,Added,2013-03-08T00:00:00.000Z
181,5501532800,55015,32800, , , , , , ,CALUMET,HARRISON,5501532800,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8010,8010,8010,015040,32800,5501532800, ,
182,5501534575,55015,34575, , , , , , ,CALUMET,Hilbert,5501534575,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,V, , ,8136,8136,8136,015045,34575,5501534575, ,
183,5501538800,55015,38800, , , , , , ,CALUMET,Kaukauna,5501538800,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,C, , ,8231,8231,8231, ,38800,5501538800,Deleted,2004-11-24T00:00:00.000Z
184,5501539525,55015,39525, , , , , , ,CALUMET,Kiel,5501539525,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,C, , ,8241,8241,8241,015050,39525,5501539525, ,
185,5501550825,55015,50825, , , , , , ,CALUMET,Menasha,5501550825,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,C, , ,8251,8251,8251,015053,50825,5501550825,Added,1982-12-28T00:00:00.000Z
186,5501556800,55015,56800, , , , , , ,CALUMET,New Holstein,5501556800,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,C, , ,8261,8261,8261,015055,56800,5501556800, ,
187,5501556825,55015,56825, , , , , , ,CALUMET,NEW HOLSTEIN,5501556825,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8012,8012,8012,015060,56825,5501556825, ,
188,5501564675,55015,64675, , , , , , ,CALUMET,Potter,5501564675,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,V, , ,8160,8160,8160,015063,64675,5501564675,Added,1980-12-22T00:00:00.000Z
189,5501566275,55015,66275, , , , , , ,CALUMET,RANTOUL,5501566275,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8014,8014,8014,015065,66275,5501566275, ,
190,5501573525,55015,73525, , , , , , ,CALUMET,Sherwood,5501573525,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,V, , ,8179,8179,8179,015067,73525,5501573525, ,
191,5501577400,55015,77400, , , , , , ,CALUMET,Stockbridge,5501577400,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,V, , ,8181,8181,8181,015075,77400,5501577400, ,
192,5501577425,55015,77425, , , , , , ,CALUMET,STOCKBRIDGE,5501577425,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8016,8016,8016,015070,77425,5501577425, ,
193,5501589000,55015,89000, , , , , , ,CALUMET,WOODVILLE,5501589000,Hess.Andy@co.calumet.wi.us,7/26/2016 4:28:36 PM,T, , ,8018,8018,8018,015080,89000,5501589000, ,
194,5501702175,55017,02175, , , , , , ,CHIPPEWA,ANSON,5501702175,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9002,9002,9002,017005,2175,5501702175, ,
195,5501703075,55017,03075, , , , , , ,CHIPPEWA,ARTHUR,5501703075,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9004,9004,9004,017010,3075,5501703075, ,
196,5501703725,55017,03725, , , , , , ,CHIPPEWA,AUBURN,5501703725,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9006,9006,9006,017015,3725,5501703725, ,
197,5501707525,55017,07525, , , , , , ,CHIPPEWA,BIRCH CREEK,5501707525,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9008,9008,9008,017020,7525,5501707525, ,
198,5501708225,55017,08225, , , , , , ,CHIPPEWA,Bloomer,5501708225,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,C, , ,9206,9206,9206,017025,8225,5501708225, ,
199,5501708250,55017,08250, , , , , , ,CHIPPEWA,BLOOMER,5501708250,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9010,9010,9010,017030,8250,5501708250, ,
200,5501709075,55017,09075, , , , , , ,CHIPPEWA,Boyd,5501709075,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,V, , ,9106,9106,9106,017035,9075,5501709075, ,
201,5501711750,55017,11750, , , , , , ,CHIPPEWA,Cadott,5501711750,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,V, , ,9111,9111,9111,017040,11750,5501711750, ,
202,5501714575,55017,14575, , , , , , ,CHIPPEWA,Chippewa Falls,5501714575,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,C, , ,9211,9211,9211,017045,14575,5501714575, ,
203,5501715350,55017,15350, , , , , , ,CHIPPEWA,CLEVELAND,5501715350,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9012,9012,9012,017050,15350,5501715350, ,
204,5501716125,55017,16125, , , , , , ,CHIPPEWA,COLBURN,5501716125,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9014,9014,9014,017055,16125,5501716125, ,
205,5501716800,55017,16800, , , , , , ,CHIPPEWA,COOKS VALLEY,5501716800,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9016,9016,9016,017060,16800,5501716800, ,
206,5501717100,55017,17100, , , , , , ,CHIPPEWA,Cornell,5501717100,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,C, , ,9213,9213,9213,017065,17100,5501717100, ,
207,5501719625,55017,19625, , , , , , ,CHIPPEWA,DELMAR,5501719625,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9018,9018,9018,017070,19625,5501719625, ,
208,5501721600,55017,21600, , , , , , ,CHIPPEWA,EAGLE POINT,5501721600,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9020,9020,9020,017075,21600,5501721600, ,
209,5501722300,55017,22300, , , , , , ,CHIPPEWA,Eau Claire,5501722300,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,C, , ,9221,9221,9221,017080,22300,5501722300, ,
210,5501722750,55017,22750, , , , , , ,CHIPPEWA,EDSON,5501722750,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9022,9022,9022,017085,22750,5501722750, ,
211,5501724375,55017,24375, , , , , , ,CHIPPEWA,ESTELLA,5501724375,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9024,9024,9024,017090,24375,5501724375, ,
212,5501729700,55017,29700, , , , , , ,CHIPPEWA,GOETZ,5501729700,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9026,9026,9026,017095,29700,5501729700, ,
213,5501732125,55017,32125, , , , , , ,CHIPPEWA,HALLIE,5501732125,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9028,9028,9028,017100,32125,5501732125, ,
214,5501736000,55017,36000, , , , , , ,CHIPPEWA,HOWARD,5501736000,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9032,9032,9032,017110,36000,5501736000, ,
215,5501740900,55017,40900, , , , , , ,CHIPPEWA,LAFAYETTE,5501740900,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9034,9034,9034,017115,40900,5501740900, ,
216,5501741525,55017,41525, , , , , , ,CHIPPEWA,Lake Hallie,5501741525,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,V, , ,9128,9128,9128, ,41525,5501741525,Added,2003-02-28T00:00:00.000Z
217,5501741550,55017,41550, , , , , , ,CHIPPEWA,LAKE HOLCOMBE,5501741550,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9035,9035,9035,017118,41550,5501741550, ,
218,5501756350,55017,56350, , , , , , ,CHIPPEWA,New Auburn,5501756350,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,V, , ,9161,9161,9161,017120,56350,5501756350, ,
219,5501769975,55017,69975, , , , , , ,CHIPPEWA,RUBY,5501769975,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9036,9036,9036,017125,69975,5501769975, ,
220,5501771275,55017,71275, , , , , , ,CHIPPEWA,SAMPSON,5501771275,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9038,9038,9038,017130,71275,5501771275, ,
221,5501773875,55017,73875, , , , , , ,CHIPPEWA,SIGEL,5501773875,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9040,9040,9040,017135,73875,5501773875, ,
222,5501776625,55017,76625, , , , , , ,CHIPPEWA,Stanley,5501776625,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,C, , ,9281,9281,9281,017140,76625,5501776625, ,
223,5501779875,55017,79875, , , , , , ,CHIPPEWA,TILDEN,5501779875,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9042,9042,9042,017145,79875,5501779875, ,
224,5501786537,55017,86537, , , , , , ,CHIPPEWA,WHEATON,5501786537,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9044,9044,9044,017150,86537,5501786537, ,
225,5501788875,55017,88875, , , , , , ,CHIPPEWA,WOODMOHR,5501788875,dfalkenberg@co.chippewa.wi.us,7/5/2016 11:08:17 AM,T, , ,9046,9046,9046,017155,88875,5501788875, ,
226,5501900100,55019,00100, , , , , , ,CLARK,Abbotsford,5501900100,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,C, , ,10201,10201,10201,019005,100,5501900100, ,
227,5501905750,55019,05750, , , , , , ,CLARK,BEAVER,5501905750,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10002,10002,10002,019010,5750,5501905750, ,
228,5501911425,55019,11425, , , , , , ,CLARK,BUTLER,5501911425,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10004,10004,10004,019015,11425,5501911425, ,
229,5501916150,55019,16150, , , , , , ,CLARK,Colby,5501916150,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,C, , ,10211,10211,10211,019020,16150,5501916150, ,
230,5501916175,55019,16175, , , , , , ,CLARK,COLBY,5501916175,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10006,10006,10006,019025,16175,5501916175, ,
231,5501918125,55019,18125, , , , , , ,CLARK,Curtiss,5501918125,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,V, , ,10111,10111,10111,019030,18125,5501918125, ,
232,5501920025,55019,20025, , , , , , ,CLARK,DEWHURST,5501920025,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10008,10008,10008,019035,20025,5501920025, ,
233,5501920450,55019,20450, , , , , , ,CLARK,Dorchester,5501920450,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,V, , ,10116,10116,10116,019040,20450,5501920450, ,
234,5501922250,55019,22250, , , , , , ,CLARK,EATON,5501922250,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10010,10010,10010,019045,22250,5501922250, ,
235,5501926775,55019,26775, , , , , , ,CLARK,FOSTER,5501926775,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10012,10012,10012,019050,26775,5501926775, ,
236,5501927775,55019,27775, , , , , , ,CLARK,FREMONT,5501927775,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10014,10014,10014,019055,27775,5501927775, ,
237,5501930275,55019,30275, , , , , , ,CLARK,GRANT,5501930275,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10016,10016,10016,019062,30275,5501930275, ,
238,5501930425,55019,30425, , , , , , ,CLARK,Granton,5501930425,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,V, , ,10131,10131,10131,019065,30425,5501930425, ,
239,5501931275,55019,31275, , , , , , ,CLARK,GREEN GROVE,5501931275,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10018,10018,10018,019070,31275,5501931275, ,
240,5501931575,55019,31575, , , , , , ,CLARK,Greenwood,5501931575,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,C, , ,10231,10231,10231,019075,31575,5501931575, ,
241,5501933900,55019,33900, , , , , , ,CLARK,HENDREN,5501933900,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10020,10020,10020,019080,33900,5501933900, ,
242,5501934200,55019,34200, , , , , , ,CLARK,HEWETT,5501934200,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10022,10022,10022,019085,34200,5501934200, ,
243,5501935050,55019,35050, , , , , , ,CLARK,HIXON,5501935050,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10024,10024,10024,019090,35050,5501935050, ,
244,5501935125,55019,35125, , , , , , ,CLARK,HOARD,5501935125,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10026,10026,10026,019095,35125,5501935125, ,
245,5501943700,55019,43700, , , , , , ,CLARK,LEVIS,5501943700,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10028,10028,10028,019100,43700,5501943700, ,
246,5501945700,55019,45700, , , , , , ,CLARK,LONGWOOD,5501945700,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10030,10030,10030,019105,45700,5501945700, ,
247,5501946075,55019,46075, , , , , , ,CLARK,Loyal,5501946075,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,C, , ,10246,10246,10246,019110,46075,5501946075, ,
248,5501946100,55019,46100, , , , , , ,CLARK,LOYAL,5501946100,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10032,10032,10032,019115,46100,5501946100, ,
249,5501946625,55019,46625, , , , , , ,CLARK,LYNN,5501946625,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10034,10034,10034,019120,46625,5501946625, ,
250,5501950175,55019,50175, , , , , , ,CLARK,MAYVILLE,5501950175,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10036,10036,10036,019125,50175,5501950175, ,
251,5501950275,55019,50275, , , , , , ,CLARK,MEAD,5501950275,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10038,10038,10038,019130,50275,5501950275, ,
252,5501951125,55019,51125, , , , , , ,CLARK,MENTOR,5501951125,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10040,10040,10040,019135,51125,5501951125, ,
253,5501955800,55019,55800, , , , , , ,CLARK,Neillsville,5501955800,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,C, , ,10261,10261,10261,019140,55800,5501955800, ,
254,5501960825,55019,60825, , , , , , ,CLARK,Owen,5501960825,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,C, , ,10265,10265,10265,019145,60825,5501960825, ,
255,5501963000,55019,63000, , , , , , ,CLARK,PINE VALLEY,5501963000,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10042,10042,10042,019150,63000,5501963000, ,
256,5501967025,55019,67025, , , , , , ,CLARK,RESEBURG,5501967025,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10044,10044,10044,019155,67025,5501967025, ,
257,5501972450,55019,72450, , , , , , ,CLARK,SEIF,5501972450,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10046,10046,10046,019160,72450,5501972450, ,
258,5501973350,55019,73350, , , , , , ,CLARK,SHERMAN,5501973350,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10048,10048,10048,019165,73350,5501973350, ,
259,5501973550,55019,73550, , , , , , ,CLARK,SHERWOOD,5501973550,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10050,10050,10050,019170,73550,5501973550, ,
260,5501976625,55019,76625, , , , , , ,CLARK,Stanley,5501976625,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,C, , ,10281,10281,10281, ,76625,5501976625,Added,2002-05-20T00:00:00.000Z
261,5501979625,55019,79625, , , , , , ,CLARK,Thorp,5501979625,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,C, , ,10286,10286,10286,019175,79625,5501979625, ,
262,5501979650,55019,79650, , , , , , ,CLARK,THORP,5501979650,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10052,10052,10052,019180,79650,5501979650, ,
263,5501981825,55019,81825, , , , , , ,CLARK,UNITY,5501981825,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10054,10054,10054,019185,81825,5501981825, ,
264,5501981850,55019,81850, , , , , , ,CLARK,Unity,5501981850,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,V, , ,10186,10186,10186,019190,81850,5501981850, ,
265,5501983350,55019,83350, , , , , , ,CLARK,WARNER,5501983350,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10056,10056,10056,019195,83350,5501983350, ,
266,5501983575,55019,83575, , , , , , ,CLARK,WASHBURN,5501983575,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10058,10058,10058,019200,83575,5501983575, ,
267,5501985925,55019,85925, , , , , , ,CLARK,WESTON,5501985925,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10060,10060,10060,019205,85925,5501985925, ,
268,5501988275,55019,88275, , , , , , ,CLARK,Withee,5501988275,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,V, , ,10191,10191,10191,019215,88275,5501988275, ,
269,5501988300,55019,88300, , , , , , ,CLARK,WITHEE,5501988300,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10062,10062,10062,019210,88300,5501988300, ,
270,5501989125,55019,89125, , , , , , ,CLARK,WORDEN,5501989125,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10064,10064,10064,019220,89125,5501989125, ,
271,5501989425,55019,89425, , , , , , ,CLARK,YORK,5501989425,carrie.morrell@co.clark.wi.us,7/15/2016 11:07:14 AM,T, , ,10066,10066,10066,019225,89425,5501989425, ,
272,5502102800,55021,02800, , , , , , ,COLUMBIA,Arlington,5502102800,zirbes.brian@co.columbia.wi.us,7/6/2016 1:23:12 PM,V, , ,11101,11101,11101,021010,2800,5502102800, ,
